time	I(D)	I(L1)	I(a)
1.777785714285742e-002	5.297939e+001	1.147254e+002	7.501148e-003
1.788785714285746e-002	6.145983e+001	1.044015e+002	7.501045e-003
1.789785714285746e-002	4.648298e+001	1.035477e+002	7.501036e-003
1.790785714285746e-002	1.558704e+001	1.028844e+002	7.501029e-003
1.791785714285746e-002	4.500000e-002	1.024109e+002	7.501025e-003
1.809523809523819e-002	4.500000e-002	9.538922e+001	7.500954e-003
1.826023809523823e-002	4.500000e-002	8.929126e+001	7.500893e-003
1.827023809523824e-002	1.361290e+001	8.887208e+001	7.500889e-003
1.828023809523824e-002	4.094399e+001	8.826744e+001	7.500883e-003
1.829023809523824e-002	5.509696e+001	8.747810e+001	7.500875e-003
1.845023809523829e-002	6.717899e+001	7.430050e+001	7.500743e-003
1.846023809523829e-002	8.614886e+001	7.362934e+001	1.831189e+001
1.847023809523830e-002	1.232831e+002	7.333512e+001	5.497229e+001
1.848023809523830e-002	1.420288e+002	7.341632e+001	7.343132e+001
1.854880952380975e-002	1.449422e+002	7.480751e+001	7.482251e+001
1.861738095238120e-002	1.477818e+002	7.616342e+001	7.617842e+001
1.868595238095265e-002	1.505476e+002	7.748407e+001	7.749907e+001
1.875452380952410e-002	1.532394e+002	7.876945e+001	7.878445e+001
1.882309523809555e-002	1.558575e+002	8.001957e+001	8.003457e+001
1.889166666666700e-002	1.584016e+002	8.123441e+001	8.124941e+001
1.896023809523845e-002	1.608719e+002	8.241399e+001	8.242899e+001
1.897023809523845e-002	1.208431e+002	8.252129e+001	8.253629e+001
1.898023809523845e-002	4.034065e+001	8.244103e+001	8.245603e+001
1.899023809523846e-002	4.500000e-002	8.217397e+001	8.218896e+001
1.904761904761914e-002	4.500000e-002	8.030720e+001	8.032220e+001
1.911261904761916e-002	4.500000e-002	7.824440e+001	7.825940e+001
1.912261904761916e-002	3.804621e+001	7.799411e+001	7.800911e+001
1.913261904761916e-002	1.141463e+002	7.793195e+001	7.794695e+001
1.914261904761917e-002	1.524400e+002	7.805716e+001	7.807216e+001
1.954261904761929e-002	1.668479e+002	8.498588e+001	8.500088e+001
1.955261904761929e-002	1.459157e+002	8.502052e+001	6.383235e+001
1.956261904761929e-002	1.038034e+002	8.468078e+001	2.129573e+001
1.957261904761930e-002	8.312315e+001	8.396815e+001	7.500840e-003
1.961547619047645e-002	8.595685e+001	8.041747e+001	7.500805e-003
1.965833333333361e-002	8.874431e+001	7.692472e+001	7.500770e-003
1.970119047619076e-002	9.148554e+001	7.348991e+001	7.500735e-003
1.974404761904792e-002	9.418054e+001	7.011303e+001	7.500702e-003
1.978690476190508e-002	9.682930e+001	6.679408e+001	7.500668e-003
1.982976190476223e-002	9.943182e+001	6.353307e+001	7.500636e-003
1.987261904761939e-002	1.019881e+002	6.032999e+001	7.500604e-003
1.988261904761939e-002	7.679810e+001	5.965228e+001	7.500597e-003
1.989261904761940e-002	2.567859e+001	5.916441e+001	7.500592e-003
1.990261904761940e-002	4.500000e-002	5.886562e+001	7.500589e-003
2.000000000000009e-002	4.500000e-002	5.661431e+001	7.500567e-003
2.008500000000012e-002	4.500000e-002	5.472014e+001	7.500548e-003
2.009500000000012e-002	2.373413e+001	5.443910e+001	7.500545e-003
2.010500000000012e-002	7.126723e+001	5.397206e+001	7.500540e-003
2.011500000000013e-002	9.542027e+001	5.331976e+001	7.500534e-003
2.016928571428586e-002	9.873585e+001	4.949259e+001	7.500496e-003
2.022357142857159e-002	1.019838e+002	4.574348e+001	7.500458e-003
2.027785714285732e-002	1.051641e+002	4.207243e+001	7.500421e-003
2.033214285714305e-002	1.082768e+002	3.847945e+001	7.500385e-003
2.038642857142878e-002	1.113219e+002	3.496454e+001	7.500350e-003
2.044071428571451e-002	1.142993e+002	3.152769e+001	7.500316e-003
2.049500000000024e-002	1.172091e+002	2.816890e+001	7.500282e-003
2.050500000000025e-002	1.245382e+002	2.768209e+001	6.871027e+000
2.051500000000025e-002	1.386373e+002	2.757147e+001	2.069541e+001
2.052500000000025e-002	1.458808e+002	2.783554e+001	2.785054e+001
2.056500000000026e-002	1.475308e+002	2.937640e+001	2.939140e+001
2.060500000000028e-002	1.491556e+002	3.089372e+001	3.090872e+001
2.064500000000029e-002	1.507552e+002	3.238749e+001	3.240249e+001
2.068500000000030e-002	1.523296e+002	3.385773e+001	3.387273e+001
2.072500000000031e-002	1.538788e+002	3.530442e+001	3.531942e+001
2.076500000000033e-002	1.554028e+002	3.672757e+001	3.674257e+001
2.080500000000034e-002	1.569015e+002	3.812717e+001	3.814217e+001
2.081500000000034e-002	1.178733e+002	3.841145e+001	3.842644e+001
2.082500000000034e-002	3.935202e+001	3.850745e+001	3.852245e+001
2.083500000000035e-002	4.500000e-002	3.841595e+001	3.843095e+001
2.095238095238105e-002	4.500000e-002	3.665205e+001	3.666705e+001
2.108738095238109e-002	4.500001e-002	3.472359e+001	3.473859e+001
2.109738095238109e-002	3.524568e+001	3.464721e+001	3.466221e+001
2.110738095238109e-002	1.057559e+002	3.475826e+001	3.477326e+001
2.111738095238110e-002	1.412827e+002	3.505600e+001	3.507100e+001
2.132738095238116e-002	1.500338e+002	4.229955e+001	4.231455e+001
2.133738095238116e-002	1.397552e+002	4.250478e+001	3.190302e+001
2.134738095238117e-002	1.188404e+002	4.233493e+001	1.066684e+001
2.135738095238117e-002	1.086864e+002	4.179151e+001	7.500418e-003
2.142452380952405e-002	1.124231e+002	3.737799e+001	7.500374e-003
2.149166666666693e-002	1.160669e+002	3.307421e+001	7.500331e-003
2.155880952380980e-002	1.196178e+002	2.888016e+001	7.500290e-003
2.162595238095268e-002	1.230758e+002	2.479585e+001	7.500249e-003
2.169309523809556e-002	1.264409e+002	2.082127e+001	7.500209e-003
2.176023809523844e-002	1.297131e+002	1.695642e+001	7.500170e-003
2.182738095238131e-002	1.328924e+002	1.320130e+001	7.500133e-003
2.183738095238132e-002	9.991447e+001	1.271192e+001	7.500128e-003
2.184738095238132e-002	3.337375e+001	1.241163e+001	7.500125e-003
2.185738095238132e-002	4.500000e-002	1.229966e+001	7.500124e-003
2.190476190476200e-002	4.500000e-002	1.206847e+001	7.500121e-003
2.194976190476201e-002	4.500000e-002	1.185301e+001	7.500119e-003
2.195976190476202e-002	3.189669e+001	1.174327e+001	7.500118e-003
2.196976190476202e-002	9.572229e+001	1.144685e+001	7.500115e-003
2.197976190476202e-002	1.279402e+002	1.096448e+001	7.500110e-003
2.200976190476203e-002	1.293946e+002	9.343098e+000	7.500094e-003
2.203976190476204e-002	1.308322e+002	7.740515e+000	7.500078e-003
2.206976190476205e-002	1.322530e+002	6.156729e+000	7.500062e-003
2.209976190476206e-002	1.336568e+002	4.591739e+000	7.500047e-003
2.212976190476207e-002	1.350439e+002	3.045545e+000	7.500031e-003
2.215976190476208e-002	1.364140e+002	1.518148e+000	7.500016e-003
2.218976190476209e-002	1.377673e+002	9.546716e-003	7.500001e-003
2.220976190476209e-002	1.386608e+002	-9.865373e-001	7.499991e-003
2.225547619047639e-002	1.406749e+002	-3.231773e+000	7.499968e-003
2.230119047619069e-002	1.426541e+002	-5.438061e+000	7.499946e-003
2.234690476190498e-002	1.445983e+002	-7.605403e+000	7.499924e-003
2.239261904761928e-002	1.465076e+002	-9.733798e+000	7.499903e-003
2.243833333333358e-002	1.483819e+002	-1.182325e+001	7.499882e-003
2.248404761904787e-002	1.502213e+002	-1.387375e+001	7.499862e-003
2.252976190476217e-002	1.520258e+002	-1.588530e+001	7.499842e-003
2.253976190476217e-002	1.482901e+002	-1.619608e+001	-4.054635e+000
2.254976190476216e-002	1.404429e+002	-1.613136e+001	-1.203791e+001
2.255976190476216e-002	1.367535e+002	-1.569264e+001	-1.567764e+001
2.261976190476214e-002	1.394369e+002	-1.235588e+001	-1.234088e+001
2.262976190476213e-002	1.048097e+002	-1.186988e+001	-1.185488e+001
2.263976190476213e-002	3.500333e+001	-1.157295e+001	-1.155795e+001
2.264976190476212e-002	4.500000e-002	-1.146433e+001	-1.144933e+001
2.285714285714296e-002	4.500000e-002	-1.055079e+001	-1.053579e+001
2.309214285714287e-002	4.500000e-002	-9.603338e+000	-9.588339e+000
2.310214285714287e-002	2.909132e+001	-9.502588e+000	-9.487588e+000
2.311214285714287e-002	8.731739e+001	-9.215116e+000	-9.200115e+000
2.312214285714286e-002	1.188776e+002	-8.866417e+000	-6.676741e+000
2.313214285714286e-002	1.237218e+002	-8.825559e+000	-2.080612e+000
2.314130645487803e-002	1.262061e+002	-9.131231e+000	7.499909e-003
2.322702074059228e-002	1.303645e+002	-1.302561e+001	7.499870e-003
2.331273502630654e-002	1.343936e+002	-1.679893e+001	7.499833e-003
2.339844931202079e-002	1.382934e+002	-2.045119e+001	7.499796e-003
2.348416359773504e-002	1.420639e+002	-2.398239e+001	7.499761e-003
2.356987788344929e-002	1.457052e+002	-2.739252e+001	7.499727e-003
2.365559216916355e-002	1.492172e+002	-3.068159e+001	7.499694e-003
2.374130645487780e-002	1.525999e+002	-3.384960e+001	7.499662e-003
2.375130645487780e-002	1.146557e+002	-3.415096e+001	7.499659e-003
2.376130645487779e-002	3.828093e+001	-3.426400e+001	7.499658e-003
2.377130645487779e-002	4.500000e-002	-3.418945e+001	7.499659e-003
2.380952380952391e-002	4.500000e-002	-3.367012e+001	7.499664e-003
2.384452380952391e-002	4.500000e-002	-3.320170e+001	7.499669e-003
2.385452380952390e-002	3.683076e+001	-3.313140e+001	7.499669e-003
2.386452380952390e-002	1.105048e+002	-3.324850e+001	7.499668e-003
2.387452380952389e-002	1.475976e+002	-3.355227e+001	7.499665e-003
2.395166666666672e-002	1.506992e+002	-3.632381e+001	7.499637e-003
2.402880952380955e-002	1.537132e+002	-3.901706e+001	7.499610e-003
2.410595238095238e-002	1.566395e+002	-4.163202e+001	7.499584e-003
2.418309523809520e-002	1.594783e+002	-4.416869e+001	7.499559e-003
2.426023809523803e-002	1.622294e+002	-4.662708e+001	7.499534e-003
2.433738095238086e-002	1.648929e+002	-4.900718e+001	7.499511e-003
2.441452380952369e-002	1.674688e+002	-5.130899e+001	7.499488e-003
2.442452380952368e-002	1.388140e+002	-5.166534e+001	7.499484e-003
2.443452380952368e-002	8.128986e+001	-5.220738e+001	7.499479e-003
2.444452380952367e-002	5.297939e+001	-5.293439e+001	7.499471e-003
2.455452380952363e-002	6.145983e+001	-6.141483e+001	7.499387e-003
2.456452380952363e-002	4.648298e+001	-6.204267e+001	-1.559531e+001
2.457452380952362e-002	1.558704e+001	-6.229375e+001	-4.673858e+001
2.458452380952362e-002	4.500000e-002	-6.216957e+001	-6.215457e+001
2.476190476190487e-002	4.500000e-002	-5.790700e+001	-5.789199e+001
2.492690476190481e-002	4.500000e-002	-5.420517e+001	-5.419017e+001
2.493690476190481e-002	1.361290e+001	-5.411331e+001	-4.053229e+001
2.494690476190480e-002	4.094399e+001	-5.439608e+001	-1.348771e+001
2.495690476190480e-002	5.509696e+001	-5.505196e+001	7.499450e-003
2.511690476190474e-002	6.717899e+001	-6.713399e+001	7.499329e-003
2.512690476190473e-002	8.614886e+001	-6.780135e+001	7.499322e-003
2.513690476190473e-002	1.232831e+002	-6.827892e+001	7.499318e-003
2.514690476190473e-002	1.420288e+002	-6.856744e+001	7.499315e-003
2.521547619047613e-002	1.449422e+002	-7.008972e+001	7.499300e-003
2.528404761904753e-002	1.477818e+002	-7.157340e+001	7.499285e-003
2.535261904761893e-002	1.505476e+002	-7.301850e+001	7.499270e-003
2.542119047619033e-002	1.532394e+002	-7.442500e+001	7.499256e-003
2.548976190476173e-002	1.558575e+002	-7.579291e+001	7.499243e-003
2.555833333333314e-002	1.584016e+002	-7.712222e+001	7.499229e-003
2.562690476190454e-002	1.608719e+002	-7.841295e+001	7.499217e-003
2.563690476190454e-002	1.208431e+002	-7.853623e+001	7.499215e-003
2.564690476190453e-002	4.034065e+001	-7.847190e+001	7.499216e-003
2.565690476190453e-002	4.500000e-002	-7.822070e+001	7.499218e-003
2.571428571428582e-002	4.500000e-002	-7.644373e+001	7.499236e-003
2.577928571428580e-002	4.500000e-002	-7.448018e+001	7.499256e-003
2.578928571428580e-002	3.804621e+001	-7.424493e+001	7.499258e-003
2.579928571428580e-002	1.141463e+002	-7.419775e+001	7.499259e-003
2.580928571428579e-002	1.524400e+002	-7.433788e+001	7.499257e-003
2.620928571428564e-002	1.668479e+002	-8.181702e+001	7.499183e-003
2.621928571428563e-002	1.459157e+002	-8.205146e+001	7.499180e-003
2.622928571428563e-002	1.038034e+002	-8.247208e+001	7.499176e-003
2.623928571428563e-002	8.312315e+001	-8.307816e+001	7.499170e-003
2.628214285714275e-002	8.595685e+001	-8.591185e+001	7.499142e-003
2.632499999999988e-002	8.874431e+001	-8.869932e+001	7.499114e-003
2.636785714285700e-002	9.148554e+001	-9.144055e+001	7.499086e-003
2.641071428571413e-002	9.418054e+001	-9.413554e+001	7.499059e-003
2.645357142857126e-002	9.682930e+001	-9.678430e+001	7.499033e-003
2.649642857142838e-002	9.943182e+001	-9.938683e+001	7.499007e-003
2.653928571428551e-002	1.019881e+002	-1.019431e+002	7.498981e-003
2.654928571428551e-002	7.679810e+001	-1.024090e+002	-2.564653e+001
2.655928571428550e-002	2.567859e+001	-1.024988e+002	-7.685207e+001
2.656928571428550e-002	4.500000e-002	-1.022139e+002	-1.021989e+002
2.666666666666678e-002	4.500001e-002	-9.830479e+001	-9.828979e+001
2.675166666666675e-002	4.500000e-002	-9.501576e+001	-9.500076e+001
2.676166666666675e-002	2.373413e+001	-9.476083e+001	-7.105857e+001
2.677166666666674e-002	7.126723e+001	-9.488116e+001	-2.364955e+001
2.678166666666674e-002	9.542027e+001	-9.537527e+001	7.499047e-003
2.683595238095243e-002	9.873585e+001	-9.869086e+001	7.499014e-003
2.689023809523812e-002	1.019838e+002	-1.019388e+002	7.498981e-003
2.694452380952382e-002	1.051641e+002	-1.051191e+002	7.498950e-003
2.699880952380951e-002	1.082768e+002	-1.082318e+002	7.498918e-003
2.705309523809521e-002	1.113219e+002	-1.112769e+002	7.498888e-003
2.710738095238090e-002	1.142993e+002	-1.142543e+002	7.498858e-003
2.716166666666659e-002	1.172091e+002	-1.171641e+002	7.498829e-003
2.717166666666659e-002	1.245382e+002	-1.176316e+002	7.498824e-003
2.718166666666658e-002	1.386373e+002	-1.179100e+002	7.498821e-003
2.719166666666658e-002	1.458808e+002	-1.180002e+002	7.498821e-003
2.723166666666656e-002	1.475308e+002	-1.181094e+002	7.498820e-003
2.727166666666655e-002	1.491556e+002	-1.182169e+002	7.498819e-003
2.731166666666653e-002	1.507552e+002	-1.183227e+002	7.498818e-003
2.735166666666652e-002	1.523296e+002	-1.184269e+002	7.498817e-003
2.739166666666650e-002	1.538788e+002	-1.185294e+002	7.498815e-003
2.743166666666649e-002	1.554028e+002	-1.186302e+002	7.498814e-003
2.747166666666647e-002	1.569015e+002	-1.187294e+002	7.498813e-003
2.748166666666647e-002	1.178733e+002	-1.186915e+002	7.498814e-003
2.749166666666646e-002	3.935202e+001	-1.184667e+002	7.498816e-003
2.750166666666646e-002	4.500000e-002	-1.180557e+002	7.498820e-003
2.761904761904773e-002	4.500000e-002	-1.126351e+002	7.498874e-003
2.775404761904769e-002	4.500000e-002	-1.067088e+002	7.498933e-003
2.776404761904768e-002	3.524568e+001	-1.063447e+002	7.498937e-003
2.777404761904768e-002	1.057559e+002	-1.061693e+002	7.498939e-003
2.778404761904767e-002	1.412827e+002	-1.061817e+002	7.498939e-003
2.799404761904759e-002	1.500338e+002	-1.076892e+002	7.498924e-003
2.800404761904759e-002	1.397552e+002	-1.078203e+002	7.498923e-003
2.801404761904758e-002	1.188404e+002	-1.081379e+002	7.498919e-003
2.802404761904758e-002	1.086864e+002	-1.086414e+002	7.498914e-003
2.809119047619041e-002	1.124231e+002	-1.123781e+002	7.498877e-003
2.815833333333324e-002	1.160669e+002	-1.160220e+002	7.498840e-003
2.822547619047608e-002	1.196178e+002	-1.195729e+002	7.498805e-003
2.829261904761890e-002	1.230758e+002	-1.230309e+002	7.498770e-003
2.835976190476174e-002	1.264409e+002	-1.263959e+002	7.498736e-003
2.842690476190457e-002	1.297131e+002	-1.296681e+002	7.498704e-003
2.849404761904740e-002	1.328924e+002	-1.328474e+002	7.498672e-003
2.850404761904739e-002	9.991447e+001	-1.331898e+002	-3.331095e+001
2.851404761904739e-002	3.337375e+001	-1.331566e+002	-9.981470e+001
2.852404761904739e-002	4.500000e-002	-1.327492e+002	-1.327342e+002
2.857142857142869e-002	4.500000e-002	-1.302540e+002	-1.302390e+002
2.861642857142868e-002	4.500000e-002	-1.279286e+002	-1.279136e+002
2.862642857142867e-002	3.189669e+001	-1.275422e+002	-9.567737e+001
2.863642857142867e-002	9.572229e+001	-1.275315e+002	-3.184485e+001
2.864642857142866e-002	1.279402e+002	-1.278952e+002	7.498722e-003
2.867642857142865e-002	1.293946e+002	-1.293496e+002	7.498707e-003
2.870642857142864e-002	1.308322e+002	-1.307872e+002	7.498693e-003
2.873642857142863e-002	1.322530e+002	-1.322080e+002	7.498678e-003
2.876642857142862e-002	1.336568e+002	-1.336118e+002	7.498664e-003
2.879642857142861e-002	1.350439e+002	-1.349988e+002	7.498650e-003
2.882642857142859e-002	1.364140e+002	-1.363690e+002	7.498637e-003
2.885642857142858e-002	1.377673e+002	-1.377223e+002	7.498623e-003
2.887642857142857e-002	1.386608e+002	-1.386158e+002	7.498614e-003
2.892214285714284e-002	1.406749e+002	-1.406299e+002	7.498594e-003
2.896785714285711e-002	1.426541e+002	-1.426091e+002	7.498575e-003
2.901357142857138e-002	1.445983e+002	-1.445533e+002	7.498555e-003
2.905928571428565e-002	1.465076e+002	-1.464626e+002	7.498536e-003
2.910499999999991e-002	1.483819e+002	-1.483369e+002	7.498517e-003
2.915071428571418e-002	1.502213e+002	-1.501763e+002	7.498499e-003
2.919642857142845e-002	1.520258e+002	-1.519808e+002	7.498481e-003
2.920642857142845e-002	1.482901e+002	-1.523091e+002	7.498478e-003
2.921642857142844e-002	1.404429e+002	-1.524490e+002	7.498476e-003
2.922642857142844e-002	1.367535e+002	-1.524012e+002	7.498477e-003
2.928642857142842e-002	1.394369e+002	-1.517478e+002	7.498483e-003
2.929642857142841e-002	1.048097e+002	-1.515780e+002	7.498485e-003
2.930642857142841e-002	3.500333e+001	-1.512218e+002	7.498488e-003
2.931642857142840e-002	4.500000e-002	-1.506799e+002	7.498494e-003
2.952380952380964e-002	4.500000e-002	-1.386729e+002	7.498614e-003
2.975880952380956e-002	4.500000e-002	-1.262202e+002	7.498738e-003
2.976880952380955e-002	2.909132e+001	-1.257782e+002	7.498743e-003
2.977880952380955e-002	8.731739e+001	-1.255251e+002	7.498745e-003
2.978880952380954e-002	1.188776e+002	-1.255225e+002	7.498745e-003
2.979880952380954e-002	1.237218e+002	-1.257667e+002	7.498743e-003
2.980797312154520e-002	1.262061e+002	-1.261611e+002	7.498739e-003
2.982797312154519e-002	1.271918e+002	-1.271469e+002	7.498729e-003
2.991083026440230e-002	1.311825e+002	-1.311375e+002	7.498689e-003
2.999368740725941e-002	1.350528e+002	-1.350078e+002	7.498651e-003
3.007654455011652e-002	1.388028e+002	-1.387579e+002	7.498613e-003
3.015940169297364e-002	1.424326e+002	-1.423876e+002	7.498577e-003
3.024225883583075e-002	1.459420e+002	-1.458970e+002	7.498542e-003
3.032511597868786e-002	1.493311e+002	-1.492861e+002	7.498508e-003
3.040797312154497e-002	1.525999e+002	-1.525549e+002	7.498475e-003
3.041797312154496e-002	1.146557e+002	-1.528186e+002	-3.819851e+001
3.042797312154496e-002	3.828093e+001	-1.527069e+002	-1.144579e+002
3.043797312154496e-002	4.500000e-002	-1.522215e+002	-1.522065e+002
3.047619047619059e-002	4.500000e-002	-1.499093e+002	-1.498942e+002
3.051119047619059e-002	4.500000e-002	-1.478237e+002	-1.478087e+002
3.052119047619058e-002	3.683076e+001	-1.473577e+002	-1.105588e+002
3.053119047619058e-002	1.105048e+002	-1.472679e+002	-3.679872e+001
3.054119047619058e-002	1.475976e+002	-1.475526e+002	7.498525e-003
3.061833333333340e-002	1.506992e+002	-1.506542e+002	7.498494e-003
3.069547619047623e-002	1.537132e+002	-1.536682e+002	7.498464e-003
3.077261904761906e-002	1.566395e+002	-1.565945e+002	7.498435e-003
3.084976190476188e-002	1.594783e+002	-1.594333e+002	7.498406e-003
3.092690476190471e-002	1.622294e+002	-1.621844e+002	7.498379e-003
3.100404761904754e-002	1.648929e+002	-1.648479e+002	7.498352e-003
3.108119047619037e-002	1.674688e+002	-1.674238e+002	7.498326e-003
3.109119047619036e-002	1.388140e+002	-1.676904e+002	7.498323e-003
3.110119047619036e-002	8.128986e+001	-1.677689e+002	7.498323e-003
3.111119047619036e-002	5.297939e+001	-1.676598e+002	7.498324e-003
3.122119047619031e-002	6.145983e+001	-1.658163e+002	7.498343e-003
3.123119047619031e-002	4.648298e+001	-1.655903e+002	7.498344e-003
3.124119047619030e-002	1.558704e+001	-1.651781e+002	7.498349e-003
3.125119047619030e-002	4.500000e-002	-1.645805e+002	7.498355e-003
3.142857142857155e-002	4.500000e-002	-1.532962e+002	7.498468e-003
3.159357142857149e-002	4.500000e-002	-1.434964e+002	7.498566e-003
3.160357142857149e-002	1.361290e+001	-1.429854e+002	7.498571e-003
3.161357142857148e-002	4.094399e+001	-1.426635e+002	7.498574e-003
3.162357142857148e-002	5.509696e+001	-1.425301e+002	7.498575e-003
3.178357142857142e-002	6.717899e+001	-1.414345e+002	7.498586e-003
3.179357142857141e-002	8.614886e+001	-1.414307e+002	7.498587e-003
3.180357142857141e-002	1.232831e+002	-1.416140e+002	7.498585e-003
3.181357142857141e-002	1.420288e+002	-1.419838e+002	7.498581e-003
3.188214285714281e-002	1.449422e+002	-1.448972e+002	7.498552e-003
3.195071428571421e-002	1.477818e+002	-1.477368e+002	7.498523e-003
3.201928571428561e-002	1.505476e+002	-1.505026e+002	7.498495e-003
3.208785714285702e-002	1.532394e+002	-1.531945e+002	7.498468e-003
3.215642857142842e-002	1.558575e+002	-1.558125e+002	7.498442e-003
3.222499999999982e-002	1.584016e+002	-1.583566e+002	7.498417e-003
3.229357142857122e-002	1.608719e+002	-1.608269e+002	7.498392e-003
3.230357142857122e-002	1.208431e+002	-1.610575e+002	-4.025001e+001
3.231357142857121e-002	4.034065e+001	-1.609129e+002	-1.206041e+002
3.232357142857121e-002	4.500000e-002	-1.603947e+002	-1.603797e+002
3.238095238095250e-002	4.500000e-002	-1.567509e+002	-1.567359e+002
3.244595238095249e-002	4.500000e-002	-1.527246e+002	-1.527096e+002
3.245595238095248e-002	3.804621e+001	-1.522390e+002	-1.142247e+002
3.246595238095248e-002	1.141463e+002	-1.521297e+002	-3.801905e+001
3.247595238095247e-002	1.524400e+002	-1.523950e+002	7.498477e-003
3.287595238095232e-002	1.668479e+002	-1.668029e+002	7.498333e-003
3.288595238095231e-002	1.459157e+002	-1.670720e+002	7.498330e-003
3.289595238095231e-002	1.038034e+002	-1.671529e+002	7.498329e-003
3.290595238095231e-002	8.312315e+001	-1.670463e+002	7.498330e-003
3.294880952380944e-002	8.595685e+001	-1.663293e+002	7.498337e-003
3.299166666666656e-002	8.874431e+001	-1.656240e+002	7.498344e-003
3.303452380952369e-002	9.148554e+001	-1.649304e+002	7.498351e-003
3.307738095238081e-002	9.418054e+001	-1.642486e+002	7.498358e-003
3.312023809523794e-002	9.682930e+001	-1.635784e+002	7.498365e-003
3.316309523809506e-002	9.943182e+001	-1.629199e+002	7.498371e-003
3.320595238095219e-002	1.019881e+002	-1.622731e+002	7.498378e-003
3.321595238095219e-002	7.679810e+001	-1.620613e+002	7.498380e-003
3.322595238095218e-002	2.567859e+001	-1.616632e+002	7.498384e-003
3.323595238095218e-002	4.500000e-002	-1.610796e+002	7.498390e-003
3.333333333333346e-002	4.500000e-002	-1.549191e+002	7.498452e-003
3.341833333333343e-002	4.500000e-002	-1.497359e+002	7.498503e-003
3.342833333333343e-002	2.373413e+001	-1.491999e+002	7.498508e-003
3.343833333333342e-002	7.126723e+001	-1.488532e+002	7.498512e-003
3.344833333333342e-002	9.542027e+001	-1.486950e+002	7.498513e-003
3.350261904761911e-002	9.873585e+001	-1.481834e+002	7.498519e-003
3.355690476190481e-002	1.019838e+002	-1.476823e+002	7.498524e-003
3.361119047619050e-002	1.051641e+002	-1.471916e+002	7.498529e-003
3.366547619047619e-002	1.082768e+002	-1.467113e+002	7.498534e-003
3.371976190476188e-002	1.113219e+002	-1.462414e+002	7.498538e-003
3.377404761904758e-002	1.142993e+002	-1.457820e+002	7.498543e-003
3.382833333333327e-002	1.172091e+002	-1.453330e+002	7.498547e-003
3.383833333333327e-002	1.245382e+002	-1.453137e+002	7.498547e-003
3.384833333333327e-002	1.386373e+002	-1.454815e+002	7.498546e-003
3.385833333333326e-002	1.458808e+002	-1.458358e+002	7.498542e-003
3.389833333333325e-002	1.475308e+002	-1.474858e+002	7.498526e-003
3.393833333333323e-002	1.491556e+002	-1.491106e+002	7.498509e-003
3.397833333333322e-002	1.507552e+002	-1.507102e+002	7.498493e-003
3.401833333333320e-002	1.523296e+002	-1.522846e+002	7.498478e-003
3.405833333333318e-002	1.538788e+002	-1.538338e+002	7.498462e-003
3.409833333333317e-002	1.554028e+002	-1.553578e+002	7.498447e-003
3.413833333333315e-002	1.569015e+002	-1.568565e+002	7.498432e-003
3.414833333333315e-002	1.178733e+002	-1.571030e+002	-3.926533e+001
3.415833333333315e-002	3.935202e+001	-1.569742e+002	-1.176540e+002
3.416833333333314e-002	4.500000e-002	-1.564717e+002	-1.564567e+002
3.428571428571441e-002	4.500001e-002	-1.492871e+002	-1.492721e+002
3.442071428571437e-002	4.500000e-002	-1.414324e+002	-1.414174e+002
3.443071428571436e-002	3.524568e+001	-1.409919e+002	-1.057781e+002
3.444071428571436e-002	1.057559e+002	-1.409276e+002	-3.520729e+001
3.445071428571436e-002	1.412827e+002	-1.412377e+002	7.498588e-003
3.466071428571427e-002	1.500338e+002	-1.499888e+002	7.498501e-003
3.467071428571427e-002	1.397552e+002	-1.503250e+002	7.498497e-003
3.468071428571427e-002	1.188404e+002	-1.504728e+002	7.498496e-003
3.469071428571426e-002	1.086864e+002	-1.504329e+002	7.498496e-003
3.475785714285709e-002	1.124231e+002	-1.497561e+002	7.498503e-003
3.482499999999993e-002	1.160669e+002	-1.490962e+002	7.498509e-003
3.489214285714275e-002	1.196178e+002	-1.484530e+002	7.498516e-003
3.495928571428559e-002	1.230758e+002	-1.478267e+002	7.498522e-003
3.502642857142842e-002	1.264409e+002	-1.472172e+002	7.498528e-003
3.509357142857125e-002	1.297131e+002	-1.466245e+002	7.498534e-003
3.516071428571408e-002	1.328924e+002	-1.460487e+002	7.498540e-003
3.517071428571408e-002	9.991447e+001	-1.459017e+002	7.498541e-003
3.518071428571407e-002	3.337375e+001	-1.455682e+002	7.498545e-003
3.519071428571407e-002	4.500000e-002	-1.450489e+002	7.498550e-003
3.523809523809537e-002	4.500000e-002	-1.423225e+002	7.498577e-003
3.528309523809536e-002	4.500000e-002	-1.397816e+002	7.498603e-003
3.529309523809535e-002	3.189669e+001	-1.392855e+002	7.498608e-003
3.530309523809535e-002	9.572229e+001	-1.389784e+002	7.498611e-003
3.531309523809535e-002	1.279402e+002	-1.388596e+002	7.498612e-003
3.534309523809533e-002	1.293946e+002	-1.386927e+002	7.498614e-003
3.537309523809532e-002	1.308322e+002	-1.385277e+002	7.498615e-003
3.540309523809531e-002	1.322530e+002	-1.383647e+002	7.498617e-003
3.543309523809530e-002	1.336568e+002	-1.382036e+002	7.498619e-003
3.546309523809529e-002	1.350439e+002	-1.380444e+002	7.498620e-003
3.549309523809528e-002	1.364140e+002	-1.378872e+002	7.498622e-003
