time	I(L1)	I(a)
9.000000000000098e-003	9.214983e+001	9.216483e+001
9.115000000000130e-003	8.213496e+001	8.214996e+001
9.125000000000133e-003	8.142081e+001	8.143581e+001
9.135000000000136e-003	8.102470e+001	8.103970e+001
9.145000000000139e-003	8.094349e+001	8.095849e+001
9.155000000000142e-003	8.096674e+001	8.098174e+001
9.165000000000145e-003	8.109339e+001	8.110839e+001
9.175000000000148e-003	8.152974e+001	8.154473e+001
9.185000000000151e-003	8.227267e+001	8.228767e+001
9.220714285714448e-003	8.522299e+001	8.523799e+001
9.256428571428745e-003	8.807817e+001	8.809317e+001
9.292142857143042e-003	9.083821e+001	9.085321e+001
9.327857142857337e-003	9.350313e+001	9.351813e+001
9.363571428571634e-003	9.607291e+001	9.608791e+001
9.399285714285931e-003	9.854756e+001	9.856256e+001
9.435000000000228e-003	1.009271e+002	1.009421e+002
9.445000000000231e-003	1.013732e+002	7.603638e+001
9.455000000000234e-003	1.011931e+002	2.540491e+001
9.465000000000237e-003	1.003928e+002	7.501005e-003
9.499999999999897e-003	9.693510e+001	7.500970e-003
9.500000000000099e-003	9.693510e+001	7.500970e-003
9.500000000000702e-003	9.693510e+001	7.500970e-003
9.500000000006309e-003	9.693510e+001	7.500970e-003
9.500000000012714e-003	9.693510e+001	7.500970e-003
9.500000000102413e-003	9.693510e+001	7.500970e-003
9.500000000204921e-003	9.693510e+001	7.500970e-003
9.500000001640044e-003	9.693510e+001	7.500970e-003
9.500000003280183e-003	9.693510e+001	7.500970e-003
9.500000019447298e-003	9.693511e+001	7.500970e-003
9.500000035614414e-003	9.693511e+001	7.500970e-003
9.500000051781529e-003	9.693510e+001	7.500970e-003
9.500000067948645e-003	9.693510e+001	7.500970e-003
9.500000084115759e-003	9.693510e+001	7.500970e-003
9.500000100282876e-003	9.693510e+001	7.500970e-003
9.500000116449990e-003	9.693510e+001	7.500970e-003
9.533758520518743e-003	9.371756e+001	7.500938e-003
9.543758520518746e-003	9.299172e+001	2.318124e+001
9.553758520518749e-003	9.289500e+001	6.971260e+001
9.563758520518752e-003	9.342113e+001	9.343613e+001
9.602329949090192e-003	9.618080e+001	9.619580e+001
9.640901377661633e-003	9.884511e+001	9.886011e+001
9.679472806233073e-003	1.014141e+002	1.014291e+002
9.718044234804513e-003	1.038877e+002	1.039027e+002
9.756615663375953e-003	1.062660e+002	1.062810e+002
9.795187091947395e-003	1.085489e+002	1.085639e+002
9.833758520518834e-003	1.107364e+002	1.107514e+002
9.843758520518837e-003	1.111886e+002	1.112036e+002
9.853758520518841e-003	1.112216e+002	1.112366e+002
9.863758520518844e-003	1.106324e+002	1.106474e+002
9.873758520518847e-003	1.096345e+002	1.096495e+002
1.000000000000010e-002	9.662144e+001	9.663644e+001
1.013500000000014e-002	8.441416e+001	8.442915e+001
1.014500000000014e-002	8.378095e+001	8.379595e+001
1.015500000000014e-002	8.377594e+001	8.379094e+001
1.016500000000015e-002	8.439287e+001	8.440787e+001
1.020357142857159e-002	8.749321e+001	8.750821e+001
1.024214285714303e-002	9.048643e+001	9.050143e+001
1.028071428571447e-002	9.337253e+001	9.338753e+001
1.031928571428591e-002	9.615150e+001	9.616650e+001
1.035785714285735e-002	9.882336e+001	9.883835e+001
1.039642857142879e-002	1.013881e+002	1.014031e+002
1.043500000000023e-002	1.038457e+002	1.038607e+002
1.044500000000023e-002	1.042628e+002	7.821076e+001
1.045500000000024e-002	1.040538e+002	2.612729e+001
1.046500000000024e-002	1.032251e+002	7.501033e-003
1.047000000000022e-002	1.027098e+002	7.501028e-003
1.047500000000020e-002	1.021970e+002	7.501023e-003
1.048000000000018e-002	1.016867e+002	7.501018e-003
1.048500000000016e-002	1.011788e+002	7.501012e-003
1.049000000000014e-002	1.006734e+002	7.501007e-003
1.049500000000012e-002	1.001704e+002	7.501002e-003
1.050000000000010e-002	9.966987e+001	7.500997e-003
1.050000000000115e-002	9.966987e+001	7.500997e-003
1.050000000000189e-002	9.966987e+001	7.500997e-003
1.050000000000293e-002	9.966987e+001	7.500997e-003
1.050000000000427e-002	9.966987e+001	7.500997e-003
1.050000000000531e-002	9.966987e+001	7.500997e-003
1.050000000000591e-002	9.966987e+001	7.500997e-003
1.050000000001358e-002	9.966987e+001	7.500997e-003
1.050000000002125e-002	9.966987e+001	7.500997e-003
1.050000000002893e-002	9.966987e+001	7.500997e-003
1.050000000003660e-002	9.966987e+001	7.500997e-003
1.050000000004427e-002	9.966987e+001	7.500997e-003
1.050000000005194e-002	9.966987e+001	7.500997e-003
1.050000000005961e-002	9.966987e+001	7.500997e-003
1.050000000007394e-002	9.966987e+001	7.500997e-003
1.050000000010735e-002	9.966987e+001	7.500997e-003
1.050000000017419e-002	9.966987e+001	7.500997e-003
1.050000000024103e-002	9.966987e+001	7.500997e-003
1.050000000027743e-002	9.966987e+001	7.500997e-003
1.050000000027892e-002	9.966987e+001	7.500997e-003
1.050000000027967e-002	9.966987e+001	7.500997e-003
1.050000000028056e-002	9.966987e+001	7.500997e-003
1.050000000028090e-002	9.966987e+001	7.500997e-003
1.050000000028179e-002	9.966987e+001	7.500997e-003
1.050000000028268e-002	9.966987e+001	7.500997e-003
1.050000000028356e-002	9.966987e+001	7.500997e-003
1.050000000028445e-002	9.966987e+001	7.500997e-003
1.050000000028534e-002	9.966987e+001	7.500997e-003
1.050000000028623e-002	9.966987e+001	7.500997e-003
1.050000000028711e-002	9.966987e+001	7.500997e-003
1.050000000034558e-002	9.966987e+001	7.500997e-003
1.050000000040404e-002	9.966987e+001	7.500997e-003
1.050000000046250e-002	9.966987e+001	7.500997e-003
1.050000000052096e-002	9.966987e+001	7.500997e-003
1.050000000057942e-002	9.966987e+001	7.500997e-003
1.050000000063789e-002	9.966987e+001	7.500997e-003
1.050000000069635e-002	9.966987e+001	7.500997e-003
1.050000000110638e-002	9.966986e+001	7.500997e-003
1.050000000192645e-002	9.966986e+001	7.500997e-003
1.050000000356659e-002	9.966986e+001	7.500997e-003
1.050000000684688e-002	9.966986e+001	7.500997e-003
1.053375850932416e-002	9.636154e+001	7.500964e-003
1.054375850932416e-002	9.560938e+001	2.382912e+001
1.055375850932416e-002	9.548660e+001	7.164980e+001
1.056375850932417e-002	9.598692e+001	9.600192e+001
1.059947279503846e-002	9.845718e+001	9.847217e+001
1.063518708075276e-002	1.008478e+002	1.008628e+002
1.067090136646706e-002	1.031587e+002	1.031737e+002
1.070661565218135e-002	1.053900e+002	1.054050e+002
1.074232993789565e-002	1.075416e+002	1.075566e+002
1.077804422360995e-002	1.096136e+002	1.096286e+002
1.081375850932424e-002	1.116059e+002	1.116209e+002
1.082375850932425e-002	1.120494e+002	1.120644e+002
1.083375850932425e-002	1.121775e+002	1.121925e+002
1.084375850932425e-002	1.119934e+002	1.120084e+002
1.085375850932425e-002	1.117075e+002	1.117225e+002
1.086375850932426e-002	1.113208e+002	1.113358e+002
1.087375850932426e-002	1.106270e+002	1.106420e+002
1.088375850932426e-002	1.096291e+002	1.096441e+002
1.100000000000010e-002	9.758836e+001	9.760336e+001
1.110500000000013e-002	8.785722e+001	8.787222e+001
1.111500000000013e-002	8.708609e+001	8.710108e+001
1.112500000000014e-002	8.663358e+001	8.664857e+001
1.113500000000014e-002	8.649651e+001	8.651151e+001
1.116500000000015e-002	8.640132e+001	8.641632e+001
1.117500000000015e-002	8.647387e+001	8.648887e+001
1.118500000000015e-002	8.685664e+001	8.687164e+001
1.119500000000016e-002	8.754654e+001	8.756154e+001
1.122785714285731e-002	9.009571e+001	9.011070e+001
1.126071428571446e-002	9.256865e+001	9.258365e+001
1.129357142857161e-002	9.496537e+001	9.498036e+001
1.132642857142877e-002	9.728587e+001	9.730086e+001
1.135928571428592e-002	9.953014e+001	9.954513e+001
1.139214285714307e-002	1.016982e+002	1.017132e+002
1.142500000000023e-002	1.037900e+002	1.038050e+002
1.143500000000023e-002	1.042076e+002	7.816927e+001
1.144500000000023e-002	1.039993e+002	2.611350e+001
1.145500000000024e-002	1.031710e+002	7.501032e-003
1.150000000000010e-002	9.862580e+001	7.500987e-003
1.150000000000108e-002	9.862580e+001	7.500987e-003
1.150000000000206e-002	9.862580e+001	7.500987e-003
1.150000000000304e-002	9.862580e+001	7.500987e-003
1.150000000000402e-002	9.862580e+001	7.500987e-003
1.150000000000500e-002	9.862580e+001	7.500987e-003
1.150000000000598e-002	9.862580e+001	7.500987e-003
1.150000000000696e-002	9.862580e+001	7.500987e-003
1.150000000000816e-002	9.862580e+001	7.500987e-003
1.150000000001129e-002	9.862580e+001	7.500987e-003
1.150000000001337e-002	9.862580e+001	7.500987e-003
1.150000000001367e-002	9.862580e+001	7.500987e-003
1.150000000001546e-002	9.862580e+001	7.500987e-003
1.150000000002262e-002	9.862580e+001	7.500987e-003
1.150000000002978e-002	9.862580e+001	7.500987e-003
1.150000000003694e-002	9.862580e+001	7.500987e-003
1.150000000004410e-002	9.862580e+001	7.500987e-003
1.150000000005126e-002	9.862580e+001	7.500987e-003
1.150000000005842e-002	9.862580e+001	7.500987e-003
1.150000000006558e-002	9.862580e+001	7.500987e-003
1.150000000019925e-002	9.862580e+001	7.500987e-003
1.150000000019983e-002	9.862580e+001	7.500987e-003
1.150000000020040e-002	9.862580e+001	7.500987e-003
1.150000000020098e-002	9.862580e+001	7.500987e-003
1.150000000020155e-002	9.862580e+001	7.500987e-003
1.150000000020213e-002	9.862580e+001	7.500987e-003
1.150000000020270e-002	9.862580e+001	7.500987e-003
1.150000000020328e-002	9.862580e+001	7.500987e-003
1.150000000020537e-002	9.862580e+001	7.500987e-003
1.150000000020686e-002	9.862580e+001	7.500987e-003
1.150000000020865e-002	9.862580e+001	7.500987e-003
1.150000000021138e-002	9.862580e+001	7.500987e-003
1.150000000021411e-002	9.862580e+001	7.500987e-003
1.150000000021683e-002	9.862580e+001	7.500987e-003
1.150000000021956e-002	9.862580e+001	7.500987e-003
1.150000000022229e-002	9.862580e+001	7.500987e-003
1.150000000022502e-002	9.862580e+001	7.500987e-003
1.150000000022775e-002	9.862580e+001	7.500987e-003
1.150000000023610e-002	9.862580e+001	7.500987e-003
1.150000000024207e-002	9.862580e+001	7.500987e-003
1.150000000025878e-002	9.862580e+001	7.500987e-003
1.150000000026389e-002	9.862580e+001	7.500987e-003
1.150000000026901e-002	9.862580e+001	7.500987e-003
1.150000000027412e-002	9.862580e+001	7.500987e-003
1.150000000027924e-002	9.862580e+001	7.500987e-003
1.150000000028435e-002	9.862580e+001	7.500987e-003
1.150000000028946e-002	9.862580e+001	7.500987e-003
1.150000000029458e-002	9.862580e+001	7.500987e-003
1.150000000029543e-002	9.862580e+001	7.500987e-003
1.150000000029629e-002	9.862580e+001	7.500987e-003
1.150000000029714e-002	9.862580e+001	7.500987e-003
1.150000000029799e-002	9.862580e+001	7.500987e-003
1.150000000029884e-002	9.862580e+001	7.500987e-003
1.150000000029970e-002	9.862580e+001	7.500987e-003
1.150000000030055e-002	9.862580e+001	7.500987e-003
1.150000000030294e-002	9.862580e+001	7.500987e-003
1.150000000030796e-002	9.862580e+001	7.500987e-003
1.150000000031299e-002	9.862580e+001	7.500987e-003
1.150000000031802e-002	9.862580e+001	7.500987e-003
1.150000000032305e-002	9.862580e+001	7.500987e-003
1.150000000032808e-002	9.862580e+001	7.500987e-003
1.150000000033311e-002	9.862580e+001	7.500987e-003
1.150000000033814e-002	9.862580e+001	7.500987e-003
1.150000000034127e-002	9.862580e+001	7.500987e-003
1.150000000034187e-002	9.862580e+001	7.500987e-003
1.150000000034307e-002	9.862580e+001	7.500987e-003
1.150000000034467e-002	9.862580e+001	7.500987e-003
1.150000000034788e-002	9.862580e+001	7.500987e-003
1.150000000035428e-002	9.862580e+001	7.500987e-003
1.150000000036252e-002	9.862580e+001	7.500987e-003
1.150000000037076e-002	9.862580e+001	7.500987e-003
1.150000000037900e-002	9.862580e+001	7.500987e-003
1.150000000038724e-002	9.862580e+001	7.500987e-003
1.150000000039548e-002	9.862580e+001	7.500987e-003
1.150000000040371e-002	9.862580e+001	7.500987e-003
1.150000000041195e-002	9.862580e+001	7.500987e-003
1.150000000043758e-002	9.862580e+001	7.500987e-003
1.150000000079636e-002	9.862580e+001	7.500987e-003
1.150000000120639e-002	9.862580e+001	7.500987e-003
1.150000000264152e-002	9.862580e+001	7.500987e-003
1.150000001792998e-002	9.862580e+001	7.500987e-003
1.150000003321845e-002	9.862580e+001	7.500987e-003
1.150000004850692e-002	9.862579e+001	7.500987e-003
1.150000006379538e-002	9.862579e+001	7.500987e-003
1.150000007908385e-002	9.862579e+001	7.500987e-003
1.150000009437232e-002	9.862579e+001	7.500987e-003
1.150000010966078e-002	9.862579e+001	7.500987e-003
1.154375851372954e-002	9.440273e+001	7.500945e-003
1.155375851372954e-002	9.367007e+001	2.334914e+001
1.156375851372955e-002	9.356660e+001	7.021461e+001
1.157375851372955e-002	9.408604e+001	9.410104e+001
1.160375851372956e-002	9.622479e+001	9.623978e+001
1.163375851372957e-002	9.830468e+001	9.831967e+001
1.166375851372958e-002	1.003257e+002	1.003407e+002
1.169375851372959e-002	1.022879e+002	1.023029e+002
1.172375851372959e-002	1.041912e+002	1.042062e+002
1.175375851372960e-002	1.060356e+002	1.060506e+002
1.178375851372961e-002	1.078212e+002	1.078362e+002
1.179375851372962e-002	1.083024e+002	1.083174e+002
1.180375851372962e-002	1.084678e+002	1.084828e+002
1.181375851372962e-002	1.083207e+002	1.083357e+002
1.188375851372964e-002	1.066265e+002	1.066415e+002
1.189375851372965e-002	1.062904e+002	1.063054e+002
1.190375851372965e-002	1.056467e+002	1.056617e+002
1.191375851372965e-002	1.046984e+002	1.047134e+002
1.200000000000010e-002	9.603946e+001	9.605446e+001
1.208500000000012e-002	8.821062e+001	8.822562e+001
1.209500000000013e-002	8.743597e+001	8.745097e+001
1.210500000000013e-002	8.697997e+001	8.699497e+001
1.211500000000013e-002	8.683946e+001	8.685446e+001
1.212785714285728e-002	8.679395e+001	8.680895e+001
1.214071428571443e-002	8.674901e+001	8.676400e+001
1.215357142857157e-002	8.670462e+001	8.671962e+001
1.216642857142872e-002	8.666080e+001	8.667580e+001
1.217928571428587e-002	8.661754e+001	8.663254e+001
1.219214285714301e-002	8.657485e+001	8.658985e+001
1.220500000000016e-002	8.653271e+001	8.654771e+001
1.221500000000016e-002	8.660396e+001	8.661896e+001
1.222500000000017e-002	8.698543e+001	8.700043e+001
1.223500000000017e-002	8.767405e+001	8.768905e+001
1.226214285714304e-002	8.978409e+001	8.979909e+001
1.228928571428590e-002	9.184117e+001	9.185617e+001
1.231642857142877e-002	9.384529e+001	9.386029e+001
1.234357142857163e-002	9.579645e+001	9.581145e+001
1.237071428571450e-002	9.769465e+001	9.770965e+001
1.239785714285736e-002	9.953988e+001	9.955488e+001
1.242500000000023e-002	1.013322e+002	1.013472e+002
1.243500000000023e-002	1.017743e+002	7.633817e+001
1.244500000000023e-002	1.015901e+002	2.550517e+001
1.245500000000024e-002	1.007859e+002	7.501008e-003
1.246142857142888e-002	1.001398e+002	7.501002e-003
1.246785714285751e-002	9.949756e+001	7.500995e-003
1.247428571428615e-002	9.885930e+001	7.500989e-003
1.248071428571479e-002	9.822499e+001	7.500982e-003
1.248714285714342e-002	9.759463e+001	7.500976e-003
1.249357142857206e-002	9.696820e+001	7.500970e-003
1.250000000000070e-002	9.634572e+001	7.500964e-003
1.250000000000219e-002	9.634572e+001	7.500964e-003
1.250000000000279e-002	9.634572e+001	7.500964e-003
1.250000000000398e-002	9.634572e+001	7.500964e-003
1.250000000000637e-002	9.634572e+001	7.500964e-003
1.250000000002069e-002	9.634572e+001	7.500964e-003
1.250000000003979e-002	9.634572e+001	7.500964e-003
1.250000000010662e-002	9.634572e+001	7.500964e-003
1.250000000011202e-002	9.634572e+001	7.500964e-003
1.250000000011742e-002	9.634572e+001	7.500964e-003
1.250000000012282e-002	9.634572e+001	7.500964e-003
1.250000000012822e-002	9.634572e+001	7.500964e-003
1.250000000013362e-002	9.634572e+001	7.500964e-003
1.250000000013902e-002	9.634572e+001	7.500964e-003
1.250000000014442e-002	9.634572e+001	7.500964e-003
1.250000000016364e-002	9.634572e+001	7.500964e-003
1.250000000019248e-002	9.634572e+001	7.500964e-003
1.250000000022131e-002	9.634572e+001	7.500964e-003
1.250000000025014e-002	9.634572e+001	7.500964e-003
1.250000000027897e-002	9.634572e+001	7.500964e-003
1.250000000030780e-002	9.634572e+001	7.500964e-003
1.250000000033663e-002	9.634572e+001	7.500964e-003
1.250000000036546e-002	9.634572e+001	7.500964e-003
1.250000000057048e-002	9.634572e+001	7.500964e-003
1.250000000098051e-002	9.634572e+001	7.500964e-003
1.255375851493879e-002	9.130206e+001	7.500913e-003
1.256375851493879e-002	9.060027e+001	2.258935e+001
1.257375851493880e-002	9.052736e+001	6.794281e+001
1.258375851493880e-002	9.107707e+001	9.109206e+001
1.260804422922452e-002	9.288673e+001	9.290173e+001
1.263232994351024e-002	9.465543e+001	9.467042e+001
1.265661565779597e-002	9.638315e+001	9.639815e+001
1.268090137208169e-002	9.806990e+001	9.808490e+001
1.270518708636741e-002	9.971568e+001	9.973068e+001
1.272947280065313e-002	1.013205e+002	1.013355e+002
1.275375851493885e-002	1.028843e+002	1.028993e+002
1.276375851493886e-002	1.034146e+002	1.034296e+002
1.277375851493886e-002	1.036287e+002	1.036437e+002
1.278375851493886e-002	1.035298e+002	1.035448e+002
1.280090137208173e-002	1.031856e+002	1.032005e+002
1.281804422922459e-002	1.028470e+002	1.028620e+002
1.283518708636745e-002	1.025140e+002	1.025290e+002
1.285232994351031e-002	1.021866e+002	1.022016e+002
1.286947280065317e-002	1.018649e+002	1.018799e+002
1.288661565779604e-002	1.015487e+002	1.015637e+002
1.290375851493890e-002	1.012382e+002	1.012532e+002
1.291375851493890e-002	1.009557e+002	1.009707e+002
1.292375851493890e-002	1.003651e+002	1.003801e+002
1.293375851493891e-002	9.946946e+001	9.948446e+001
1.300000000000010e-002	9.308746e+001	9.310246e+001
1.306500000000012e-002	8.722764e+001	8.724263e+001
1.307500000000012e-002	8.646278e+001	8.647777e+001
1.308500000000012e-002	8.601646e+001	8.603146e+001
1.309500000000013e-002	8.588555e+001	8.590055e+001
1.311500000000013e-002	8.583393e+001	8.584893e+001
1.313500000000014e-002	8.578328e+001	8.579828e+001
1.315500000000015e-002	8.573361e+001	8.574861e+001
1.317500000000015e-002	8.568491e+001	8.569991e+001
1.319500000000016e-002	8.563719e+001	8.565218e+001
1.321500000000016e-002	8.559044e+001	8.560543e+001
1.323500000000017e-002	8.554466e+001	8.555965e+001
1.324500000000017e-002	8.558475e+001	8.559975e+001
1.324931823982765e-002	8.573983e+001	8.575483e+001
1.325431700295986e-002	8.609505e+001	8.611005e+001
1.327641568425061e-002	8.785207e+001	8.786706e+001
1.329851436554136e-002	8.957280e+001	8.958780e+001
1.332061304683211e-002	9.125727e+001	9.127226e+001
1.334271172812286e-002	9.290546e+001	9.292045e+001
1.336481040941361e-002	9.451738e+001	9.453237e+001
1.338690909070436e-002	9.609303e+001	9.610802e+001
1.340900777199511e-002	9.763240e+001	9.764739e+001
1.341900777199511e-002	9.811136e+001	7.358183e+001
1.342900777199511e-002	9.796366e+001	2.458947e+001
1.343900777199512e-002	9.719555e+001	7.500973e-003
1.350000000000010e-002	9.143850e+001	7.500915e-003
1.356254455910774e-002	8.589323e+001	7.500859e-003
1.357254455910774e-002	8.524530e+001	2.126397e+001
1.358254455910774e-002	8.522571e+001	6.397986e+001
1.359254455910774e-002	8.582820e+001	8.584320e+001
1.361111598767918e-002	8.731336e+001	8.732836e+001
1.362968741625061e-002	8.877238e+001	8.878738e+001
1.364825884482205e-002	9.020527e+001	9.022027e+001
1.366683027339348e-002	9.161202e+001	9.162702e+001
1.368540170196492e-002	9.299264e+001	9.300763e+001
1.370397313053635e-002	9.434712e+001	9.436212e+001
1.372254455910778e-002	9.567546e+001	9.569046e+001
1.373254455910779e-002	9.627756e+001	9.629256e+001
1.374254455910779e-002	9.656271e+001	9.657771e+001
1.375254455910779e-002	9.653409e+001	9.654909e+001
1.376254455910780e-002	9.640210e+001	9.641709e+001
1.378397313053638e-002	9.612397e+001	9.613897e+001
1.380540170196495e-002	9.585145e+001	9.586644e+001
1.382683027339353e-002	9.558452e+001	9.559952e+001
1.384825884482211e-002	9.532320e+001	9.533820e+001
1.386968741625069e-002	9.506748e+001	9.508248e+001
1.389111598767926e-002	9.481736e+001	9.483236e+001
1.391254455910784e-002	9.457285e+001	9.458784e+001
1.392254455910785e-002	9.435674e+001	9.437173e+001
1.393254455910785e-002	9.383359e+001	9.384859e+001
1.394219938562992e-002	9.303326e+001	9.304826e+001
1.400000000000010e-002	8.780279e+001	8.781779e+001
1.405500000000012e-002	8.310308e+001	8.311808e+001
1.406500000000012e-002	8.237145e+001	8.238645e+001
1.407363174076123e-002	8.201503e+001	8.203003e+001
1.408238916713887e-002	8.193590e+001	8.195090e+001
1.409649440807087e-002	8.195470e+001	8.196970e+001
1.410649440807087e-002	8.196786e+001	8.198286e+001
1.411649440807088e-002	8.198090e+001	8.199590e+001
1.412649440807088e-002	8.199382e+001	8.200882e+001
1.413649440807088e-002	8.200661e+001	8.202160e+001
1.415649440807089e-002	8.203179e+001	8.204679e+001
1.418649440807090e-002	8.206864e+001	8.208364e+001
1.419792297949947e-002	8.208239e+001	8.209738e+001
1.420935155092805e-002	8.209598e+001	8.211098e+001
1.422078012235662e-002	8.210942e+001	8.212442e+001
1.423220869378520e-002	8.212271e+001	8.213771e+001
1.424363726521377e-002	8.213584e+001	8.215084e+001
1.425506583664235e-002	8.214883e+001	8.216383e+001
1.426649440807092e-002	8.216167e+001	8.217667e+001
1.427649440807093e-002	8.227643e+001	8.229143e+001
1.428649440807093e-002	8.270099e+001	8.271599e+001
1.429649440807093e-002	8.343227e+001	8.344727e+001
1.431074404475340e-002	8.460844e+001	8.462344e+001
1.432499368143586e-002	8.576861e+001	8.578361e+001
1.433924331811833e-002	8.691277e+001	8.692777e+001
1.435349295480079e-002	8.804092e+001	8.805592e+001
1.436774259148325e-002	8.915306e+001	8.916806e+001
1.438199222816572e-002	9.024919e+001	9.026419e+001
1.439624186484818e-002	9.132932e+001	9.134431e+001
1.440226731944819e-002	9.167695e+001	6.508411e+001
1.440663079843053e-002	9.165158e+001	2.380885e+001
1.441133153073641e-002	9.131535e+001	7.500914e-003
1.450000000000010e-002	8.356189e+001	7.500836e-003
1.459346527893211e-002	7.610170e+001	7.500762e-003
1.459793787807589e-002	7.584183e+001	2.150044e+001
1.460135151483348e-002	7.586044e+001	5.617767e+001
1.460504882133173e-002	7.612171e+001	7.613671e+001
1.460943920886422e-002	7.651794e+001	7.653294e+001
1.461489387436084e-002	7.700717e+001	7.702217e+001
1.462489387436084e-002	7.789778e+001	7.791278e+001
1.464489387436085e-002	7.965450e+001	7.966949e+001
1.467489387436086e-002	8.222452e+001	8.223952e+001
1.469489387436086e-002	8.389551e+001	8.391051e+001
1.470489387436087e-002	8.462700e+001	8.464199e+001
1.471285276102163e-002	8.495522e+001	8.497021e+001
1.472100966833842e-002	8.502515e+001	8.504015e+001
1.473295130019053e-002	8.500441e+001	8.501941e+001
1.474489293204264e-002	8.498391e+001	8.499891e+001
1.475683456389475e-002	8.496364e+001	8.497864e+001
1.476877619574686e-002	8.494361e+001	8.495861e+001
1.478071782759897e-002	8.492382e+001	8.493882e+001
1.479265945945108e-002	8.490427e+001	8.491927e+001
1.480460109130319e-002	8.488496e+001	8.489995e+001
1.481460109130319e-002	8.486896e+001	8.488395e+001
1.483460109130320e-002	8.483743e+001	8.485242e+001
1.486460109130321e-002	8.479130e+001	8.480630e+001
1.487317251987464e-002	8.477838e+001	8.479338e+001
1.488174394844607e-002	8.476556e+001	8.478056e+001
1.489031537701750e-002	8.475286e+001	8.476786e+001
1.489888680558893e-002	8.474026e+001	8.475526e+001
1.490745823416036e-002	8.472777e+001	8.474276e+001
1.491602966273179e-002	8.471538e+001	8.473038e+001
1.492460109130323e-002	8.470311e+001	8.471810e+001
1.493460109130323e-002	8.458527e+001	8.460026e+001
1.494460109130323e-002	8.415765e+001	8.417265e+001
1.495460109130323e-002	8.342336e+001	8.343835e+001
1.500000000000010e-002	7.971628e+001	7.973128e+001
1.504500000000011e-002	7.620820e+001	7.622319e+001
1.505500000000012e-002	7.555305e+001	7.556805e+001
1.506500000000012e-002	7.521538e+001	7.523037e+001
1.507500000000012e-002	7.519200e+001	7.520700e+001
1.510642857142871e-002	7.544177e+001	7.545677e+001
1.513785714285728e-002	7.568436e+001	7.569936e+001
1.516928571428587e-002	7.591978e+001	7.593478e+001
1.520071428571445e-002	7.614803e+001	7.616303e+001
1.523214285714303e-002	7.636912e+001	7.638412e+001
1.526357142857161e-002	7.658303e+001	7.659802e+001
1.529500000000019e-002	7.678976e+001	7.680476e+001
1.530500000000019e-002	7.695801e+001	7.697301e+001
1.531500000000020e-002	7.743552e+001	7.745052e+001
1.532500000000020e-002	7.821923e+001	7.823423e+001
1.536500000000021e-002	8.168524e+001	8.170024e+001
1.537500000000022e-002	8.232299e+001	6.170116e+001
1.538500000000022e-002	8.233250e+001	2.064247e+001
1.539500000000022e-002	8.172002e+001	7.500818e-003
1.550000000000080e-002	7.356748e+001	7.500736e-003
1.550000000000108e-002	7.356748e+001	7.500736e-003
1.550000000000145e-002	7.356748e+001	7.500736e-003
1.550000000000183e-002	7.356748e+001	7.500736e-003
1.550000000000221e-002	7.356748e+001	7.500736e-003
1.550000000000258e-002	7.356748e+001	7.500736e-003
1.550000000000296e-002	7.356748e+001	7.500736e-003
1.550000000000334e-002	7.356748e+001	7.500736e-003
1.550000000000371e-002	7.356748e+001	7.500736e-003
1.550000000001069e-002	7.356748e+001	7.500736e-003
1.550000000001767e-002	7.356748e+001	7.500736e-003
1.550000000002465e-002	7.356748e+001	7.500736e-003
1.550000000003163e-002	7.356748e+001	7.500736e-003
1.550000000003860e-002	7.356748e+001	7.500736e-003
1.550000000004558e-002	7.356748e+001	7.500736e-003
1.550000000005256e-002	7.356748e+001	7.500736e-003
1.550000000011473e-002	7.356748e+001	7.500736e-003
1.550000000022132e-002	7.356748e+001	7.500736e-003
1.550000000040783e-002	7.356748e+001	7.500736e-003
1.550000000043004e-002	7.356748e+001	7.500736e-003
1.550000000044114e-002	7.356748e+001	7.500736e-003
1.550000000045446e-002	7.356748e+001	7.500736e-003
1.550000000050775e-002	7.356748e+001	7.500736e-003
1.550000000075644e-002	7.356748e+001	7.500736e-003
1.550000000076755e-002	7.356748e+001	7.500736e-003
1.550000000077865e-002	7.356748e+001	7.500736e-003
1.550000000078975e-002	7.356748e+001	7.500736e-003
1.550000000080085e-002	7.356748e+001	7.500736e-003
1.550000000081196e-002	7.356748e+001	7.500736e-003
1.550000000082306e-002	7.356748e+001	7.500736e-003
1.550000000083416e-002	7.356748e+001	7.500736e-003
1.550000000104732e-002	7.356748e+001	7.500736e-003
1.550000000232630e-002	7.356748e+001	7.500736e-003
1.550000000630534e-002	7.356748e+001	7.500736e-003
1.560907348808602e-002	6.596215e+001	7.500660e-003
1.561907348808602e-002	6.551267e+001	1.638005e+001
1.562907348808602e-002	6.568956e+001	4.937675e+001
1.563907348808603e-002	6.648657e+001	6.650157e+001
1.565907348808603e-002	6.846939e+001	6.848439e+001
1.566907348808604e-002	6.934238e+001	6.935738e+001
1.567907348808604e-002	6.989853e+001	6.991352e+001
1.568855506771029e-002	7.012581e+001	7.014081e+001
1.572424014348813e-002	7.058582e+001	7.060082e+001
1.575992521926596e-002	7.103101e+001	7.104600e+001
1.579561029504379e-002	7.146138e+001	7.147637e+001
1.583129537082163e-002	7.187693e+001	7.189192e+001
1.586698044659947e-002	7.227765e+001	7.229264e+001
1.590266552237730e-002	7.266356e+001	7.267855e+001
